"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3050000","305000001020060002","2006-03-20","","03","폐업","0002","폐업","2016-12-31","","","","2242-3375","47.85","","서울특별시 동대문구 답십리동 766번지 (103호) ","","","수동물병원","2019-04-09 13:46:28","U","2019-04-11 02:40:00.0","","205650.039133092    ","452050.921389104    ","동물병원","","","000",""
"3050000","305000001020040003","2004-07-21","","03","폐업","0002","폐업","2016-08-31","","","","2212-7596~7","87.4","","서울특별시 동대문구 장안동 330-2번지 대성빌딩 1층 ","서울특별시 동대문구 답십리로 293 (장안동)","02523","현대종합동물병원","2016-09-01 14:26:18","I","2018-08-31 23:59:59.0","","206384.176300093    ","452248.684634996    ","동물병원","","","000",""
"3050000","305000001020040004","2004-07-21","","03","폐업","0002","폐업","2018-05-31","","","","2242-7510","59.4","","서울특별시 동대문구 답십리동 490-52번지 1층 ","서울특별시 동대문구 전농로 15-3, 1층 (답십리동)","02605","다솜종합동물병원","2018-06-04 19:11:48","I","2018-08-31 23:59:59.0","","204861.729138922    ","451603.138560719    ","동물병원","","","000",""
"3060000","306000001020130001","2013-11-19","","01","영업/정상","0000","정상","","","","","2208-0329","0","","서울특별시 중랑구 상봉동 99-10 ","서울특별시 중랑구 망우로 315, 2층 (상봉동)","02098","닥터 아이펫 동물병원","2021-06-01 18:12:36","U","2021-06-03 02:40:00.0","","207655.291092379    ","454993.657588592    ","동물병원","","","000",""
"3060000","306000001020140001","2014-11-07","","01","영업/정상","0000","정상","","","","","3421-9075","","","서울특별시 중랑구 신내동 645번지 홈플러스 2층 ","서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)","02024","도그플러스 동물병원","2014-11-07 15:53:45","I","2018-08-31 23:59:59.0","","208208.786684767    ","457054.793655589    ","동물병원","","","000",""
"3060000","306000001020140002","2014-12-03","","01","영업/정상","0000","정상","","","","","02-433-3387","","","서울특별시 중랑구 신내동 405-5번지 ","서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)","02067","행복이 있는 동물병원","2014-12-03 13:57:34","I","2018-08-31 23:59:59.0","","208614.435553033    ","456169.871765864    ","동물병원","","","000",""
"3060000","306000001020160001","2016-04-21","","01","영업/정상","0000","정상","","","","","02-494-7775","","","서울특별시 중랑구 면목동 17-31번지 ","서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)","02189","보담동물병원","2016-04-21 17:47:43","I","2018-08-31 23:59:59.0","","208533.165197782    ","454186.696918605    ","동물병원","","","000",""
"3060000","306000001019910001","1991-11-30","","01","영업/정상","0000","정상","","","","","02-973-1953","153.5","","서울특별시 중랑구 묵동 175-2 3층","서울특별시 중랑구 동일로 920, 3층 (묵동)","02033","태능동물병원","2025-04-22 16:05:50","U","2024-12-03 22:04:00.0","","206780.207620819","456698.48946494","","","","",""
"3060000","306000001020170001","2017-05-18","","01","영업/정상","0000","정상","","","","","02-6215-3416","413.84","","서울특별시 중랑구 면목동 146-75 ","서울특별시 중랑구 동일로 640, 지하 2층 (면목동)","02140","로얄동물암치료센터","2023-04-07 17:51:03","U","2023-04-09 02:40:00.0","","207017.81527047     ","453914.639780644    ","동물병원","","","000","0"
"3060000","306000001019950001","1995-08-02","","01","영업/정상","0000","정상","","","","","434-5465","0","","서울특별시 중랑구 면목동 353-4번지 ","서울특별시 중랑구 면목로 269 (면목동)","02240","보람동물병원","2019-03-06 14:09:43","U","2019-03-08 02:40:00.0","","207505.353493377    ","452751.137837689    ","동물병원","","","000",""
"3060000","306000001019960001","1996-03-26","","01","영업/정상","0000","정상","","","","","435-0166","0","","서울특별시 중랑구 면목동 102-51번지 ","서울특별시 중랑구 겸재로 187 (면목동)","02161","엔젤동물병원","2019-03-06 14:15:34","U","2019-03-08 02:40:00.0","","207735.456233727    ","454057.837624796    ","동물병원","","","000",""
"3060000","306000001019970001","1997-03-17","","01","영업/정상","0000","정상","","","","","974-0339","95.4","","서울특별시 중랑구 묵동 239-76 ","서울특별시 중랑구 동일로 899, 1층 (묵동)","02006","홍상희동물병원","2023-09-05 15:21:09","U","2023-09-07 02:40:00.0","","206763.653496703    ","456484.166451356    ","동물병원","","","000","0"
"3060000","306000001020000002","2000-07-21","","01","영업/정상","0000","정상","","","","","3422-0001","0","","서울특별시 중랑구 중화동 11-36번지 삼일시티빌 1층 ","서울특별시 중랑구 봉화산로 103, 1층 (중화동, 삼일시티빌)","02048","신내동물병원","2015-05-28 13:52:40","I","2018-08-31 23:59:59.0","","207499.721342162    ","455602.490288206    ","동물병원","","","000",""
"3060000","306000001020010003","2001-05-09","","01","영업/정상","0000","정상","","","","","2207-0073","0","","서울특별시 중랑구 중화동 305-44 유정빌딩 ","서울특별시 중랑구 봉화산로 39-1, 유정빌딩 2층 (중화동)","02017","진정훈동물병원","2022-02-04 11:37:27","U","2022-02-06 02:40:00.0","","206886.476566053    ","455496.619419948    ","동물병원","","","000","0"
"3060000","306000001020010004","2001-05-31","","01","영업/정상","0000","정상","","","","","493-7582","0","","서울특별시 중랑구 면목동 634-5 ","서울특별시 중랑구 면목로 311 (면목동)","02238","성지동물병원","2021-07-30 10:20:06","U","2021-08-01 02:40:00.0","","207683.608993998    ","453071.827543665    ","동물병원","","","000","0"
"3060000","306000001020020003","2002-12-03","","01","영업/정상","0000","정상","","","","","492-7582","0","","서울특별시 중랑구 망우동 364-27 금란동물병원 ","서울특별시 중랑구 용마산로 532, 금란동물병원 (망우동)","02176","금란동물병원","2024-09-04 13:00:33","U","2024-09-06 02:40:00.0","","208814.147876688    ","455130.344037856    ","동물병원","","","000","0"
"3060000","306000001020060001","2006-01-04","","01","영업/정상","0000","정상","","","","","2207-9931","0","","서울특별시 중랑구 면목동 353-25번지 ","서울특별시 중랑구 면목로 273 (면목동)","","주연동물병원","2015-07-23 15:33:50","I","2018-08-31 23:59:59.0","","207501.313934626    ","452781.027328961    ","동물병원","","","000",""
"3060000","306000001020060002","2006-02-23","","01","영업/정상","0000","정상","","","","","432-7530","0","","서울특별시 중랑구 신내동 571-8번지 ","서울특별시 중랑구 신내로10길 7 (신내동)","02069","진서동물병원","2019-03-06 14:17:55","U","2019-03-08 02:40:00.0","","208400.763171651    ","455823.471989854    ","동물병원","","","000",""
"3060000","306000001020060006","2006-08-01","","01","영업/정상","0000","정상","","","","","492-9303","28.61","","서울특별시 중랑구 면목동 103-4 1층 ","서울특별시 중랑구 겸재로 207, 1층 (면목동)","02162","숲속동물병원","2021-07-30 10:30:32","U","2021-08-01 02:40:00.0","","207928.911342193    ","454115.499601712    ","동물병원","","","000","0"
"3060000","306000001020090001","2009-04-08","","01","영업/정상","0000","정상","","","","","437-7579","83","","서울특별시 중랑구 면목동 606-6번지 ","서울특별시 중랑구 사가정로 363 (면목동)","02227","면목동물병원","2018-10-30 07:35:06","U","2018-11-01 02:36:04.0","","207429.833336087    ","453216.12116107     ","동물병원","","","000",""
"3060000","306000001020100001","2010-03-26","","01","영업/정상","0000","정상","","","","","0234220977","0","","서울특별시 중랑구 신내동 648번지 디아뜨갤러리 ","서울특별시 중랑구 신내로 225, 디아뜨갤러리 142호 (신내동)","02024","하니동물병원","2018-10-12 11:04:29","U","2018-10-12 23:59:59.0","","207990.479257211    ","457183.637796144    ","동물병원","","","000",""
"3060000","306000001020100002","2010-10-27","","01","영업/정상","0000","정상","","","","","2208-6788","128.48","","서울특별시 중랑구 면목동 119-10 1,2층 ","서울특별시 중랑구 겸재로 165, 1,2층 (면목동)","02145","한국동물메디컬센터(KAMC)","2021-06-01 21:31:38","U","2021-06-03 02:40:00.0","","207517.256308479    ","453990.823070309    ","동물병원","","","L00",""
"3060000","306000001020060003","2006-02-23","","01","영업/정상","0000","정상","","","","","436-7311","0","","서울특별시 중랑구 망우동 488-14","서울특별시 중랑구 망우로 415(망우동)","02073","세진동물병원","2025-03-28 13:13:11","U","2024-12-02 21:00:00.0","","208613.331372822","455266.331938295","","","","",""
"3060000","306000001020000001","2000-02-29","","01","영업/정상","0000","정상","","","","","435-2275","0","","서울특별시 중랑구 면목동 225-7","서울특별시 중랑구 면목로 442-1, 1층 (면목동)","02160","하스펫탈동물병원","2025-07-11 10:43:39","U","2024-12-06 23:03:00.0","","207610.403324186","454365.747238549","","","","",""
"3060000","306000001020190002","2019-09-06","","01","영업/정상","0000","정상","","","","","02-433-7515","","","서울특별시 중랑구 신내동 563-2번지 ","서울특별시 중랑구 신내로 66 (신내동)","02069","아이봄 동물병원","2019-09-06 15:08:38","I","2019-09-08 02:22:22.0","","208374.549467469    ","455862.278991004    ","동물병원","","","000",""
"3060000","306000001020230001","2023-04-09","","01","영업/정상","0000","정상","","","","","070-8660-0904","455.22","","서울특별시 중랑구 면목동 146-75 ","서울특별시 중랑구 동일로 640, 2층, 3층 (면목동)","02140","로얄동물메디컬센터 본원","2024-12-30 14:21:06","U","2025-01-01 02:40:00.0","","207017.81527047     ","453914.639780644    ","동물병원","","","000","0"
"3060000","306000001020240002","2024-04-05","","01","영업/정상","0000","정상","","","","","02-435-7582","84.4","","서울특별시 중랑구 망우동 584 신내역 프라디움 더 테라스 ","서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)","02057","산들동물병원","2024-04-05 16:50:17","I","2024-04-07 00:15:21.0","","208947.072330515    ","456501.735079654    ","동물병원","","","000","0"
"3060000","306000001020200001","2020-06-10","","01","영업/정상","0000","정상","","","","","02-470-4707","0","","서울특별시 중랑구 면목동 172-93번지 ","서울특별시 중랑구 동일로 593, 2층 (면목동)","02232","레미 동물병원","2020-06-10 18:05:22","I","2020-06-12 00:23:18.0","","206949.692364552    ","453453.28377601     ","동물병원","","","000",""
"3060000","306000001020210002","2021-04-27","","01","영업/정상","0000","정상","","","","","02-439-7582","146","","서울특별시 중랑구 면목동 71-41 ","서울특별시 중랑구 상봉로 17, 1층 (면목동)","02202","닥터멍동물병원","2024-01-08 13:43:20","U","2024-01-10 02:40:00.0","","208243.910432602    ","453913.946459696    ","동물병원","","","000","0"
"3060000","306000001020240001","2024-01-02","","01","영업/정상","0000","정상","","","","","02-433-0787","42.9","","서울특별시 중랑구 상봉동 137-16 ","서울특별시 중랑구 중랑천로 81, 101호 (상봉동)","02118","중랑차동물병원","2024-01-02 10:23:33","I","2024-01-04 00:16:30.0","","206345.47354923     ","454460.821850917    ","동물병원","","","000","0"
"3060000","306000001020230003","2023-11-06","","01","영업/정상","0000","정상","","","","","02-439-8300","60","","서울특별시 중랑구 면목동 497-7 ","서울특별시 중랑구 면목로 341, 1층 (면목동)","02228","혜원동물병원","2023-11-06 10:56:44","I","2023-11-08 00:17:19.0","","207729.175659582    ","453342.232542102    ","동물병원","","","000","0"
"3060000","306000001020020005","2002-12-03","","03","폐업","0002","폐업","2008-06-18","","","","2208-7533","0","","서울특별시 중랑구 중화동 207번지 ","서울특별시 중랑구 망우로 247 (중화동)","","로얄메디컬센터","2009-04-22 10:48:53","I","2018-08-31 23:59:59.0","","206997.270586637    ","454794.043242834    ","동물병원","","","000",""
"3060000","306000001020030001","2003-02-04","","03","폐업","0002","폐업","2006-02-22","","","","","0","","서울특별시 중랑구 망우동 490-7   번지 ","","","세진종합동물병원","2006-02-22 16:19:40","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3060000","306000001020030003","2003-09-26","","03","폐업","0002","폐업","2004-01-30","","","","3421-4242","0","","서울특별시 중랑구 신내동 648-143 번지 ","","","비비펫동물병원","2004-01-30 09:44:40","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3060000","306000001020110001","2011-03-30","","03","폐업","0002","폐업","2021-03-17","","","","492-0077","48.98","","서울특별시 중랑구 신내동 537-3 103호","서울특별시 중랑구 신내로 45, 103호 (신내동)","","왈츠동물병원","2021-03-17 15:41:15","U","2021-03-19 02:40:00.0","","208361.517012411    ","455654.154748002    ","동물병원","","","000",""
"3060000","306000001020160002","2016-11-02","","03","폐업","0002","폐업","2016-11-22","","","","02-6215-3439","198","","서울특별시 중랑구 중화동 207번지 ","서울특별시 중랑구 망우로 247, 1층 (중화동, 로얄스포츠센터)","02117","동물수술전문센터","2016-11-22 16:34:03","I","2018-08-31 23:59:59.0","","206997.270586637    ","454794.043242834    ","동물병원","","","000",""
